Page,Date,Title,Link 
https://www.unair.ac.id/berita-fakultas/page/9/,24/10/2022,GEBYAR CUCI TANGAN PAKAI SABUN (CTPS) FKM UNAIR BERSAMA UNICEF,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-gebyar-cuci-tangan-pakai-sabun-ctps-fkm-unair-bersama-unicef-2/
https://www.unair.ac.id/berita-fakultas/page/9/,24/10/2022,GEBYAR CUCI TANGAN PAKAI SABUN (CTPS) FKM UNAIR BERSAMA UNICEF,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-gebyar-cuci-tangan-pakai-sabun-ctps-fkm-unair-bersama-unicef/
https://www.unair.ac.id/berita-fakultas/page/10/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-8/
https://www.unair.ac.id/berita-fakultas/page/10/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-7/
https://www.unair.ac.id/berita-fakultas/page/10/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-6/
https://www.unair.ac.id/berita-fakultas/page/10/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-5/
https://www.unair.ac.id/berita-fakultas/page/10/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-4/
https://www.unair.ac.id/berita-fakultas/page/10/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-3/
https://www.unair.ac.id/berita-fakultas/page/11/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu-2/
https://www.unair.ac.id/berita-fakultas/page/11/,24/10/2022,"Upayakan Kesehatan Ibu dan Anak, Geliat Airlangga Gelar Capacity Building dan Penerjunan Pendampingan Ibu",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-upayakan-kesehatan-ibu-dan-anak-geliat-airlangga-gelar-capacity-building-dan-penerjunan-pendampingan-ibu/
https://www.unair.ac.id/berita-fakultas/page/11/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-8/
https://www.unair.ac.id/berita-fakultas/page/11/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-7/
https://www.unair.ac.id/berita-fakultas/page/11/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-6/
https://www.unair.ac.id/berita-fakultas/page/11/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-5/
https://www.unair.ac.id/berita-fakultas/page/12/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-4/
https://www.unair.ac.id/berita-fakultas/page/12/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-3/
https://www.unair.ac.id/berita-fakultas/page/12/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022-2/
https://www.unair.ac.id/berita-fakultas/page/12/,24/10/2022,FKM UNAIR USUNG TEMA POLUSI UDARA DALAM RUMAH TANGGA PADA PHAUSS 2022,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-fkm-unair-usung-tema-polusi-udara-dalam-rumah-tangga-pada-phauss-2022/
https://www.unair.ac.id/berita-fakultas/page/12/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-8/
https://www.unair.ac.id/berita-fakultas/page/12/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-7/
https://www.unair.ac.id/berita-fakultas/page/13/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-6/
https://www.unair.ac.id/berita-fakultas/page/13/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-5/
https://www.unair.ac.id/berita-fakultas/page/13/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-4/
https://www.unair.ac.id/berita-fakultas/page/13/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-3/
https://www.unair.ac.id/berita-fakultas/page/13/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi-2/
https://www.unair.ac.id/berita-fakultas/page/13/,24/10/2022,"Euforia Penyelenggaraan SEHAT 2022 Secara Tatap Muka, Setelah Dua Tahun Terhalang Pandemi",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-euforia-penyelenggaraan-sehat-2022-secara-tatap-muka-setelah-dua-tahun-terhalang-pandemi/
https://www.unair.ac.id/berita-fakultas/page/14/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-7/
https://www.unair.ac.id/berita-fakultas/page/14/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-7/
https://www.unair.ac.id/berita-fakultas/page/14/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-6/
https://www.unair.ac.id/berita-fakultas/page/14/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-5/
https://www.unair.ac.id/berita-fakultas/page/14/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-4/
https://www.unair.ac.id/berita-fakultas/page/14/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-3/
https://www.unair.ac.id/berita-fakultas/page/15/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya-2/
https://www.unair.ac.id/berita-fakultas/page/15/,24/10/2022,"Dukung Kerja Sama UNAIR-UNICEF, Geliat UNAIR Adakan Sosialisasi Program Eliminasi TB Anak kepada Seluruh Puskesmas di Surabaya",https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-kerja-sama-unair-unicef-geliat-unair-adakan-sosialisasi-program-eliminasi-tb-anak-kepada-seluruh-puskesmas-di-surabaya/
https://www.unair.ac.id/berita-fakultas/page/15/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-8/
https://www.unair.ac.id/berita-fakultas/page/15/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-7/
https://www.unair.ac.id/berita-fakultas/page/15/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-6/
https://www.unair.ac.id/berita-fakultas/page/15/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-5/
https://www.unair.ac.id/berita-fakultas/page/16/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-4/
https://www.unair.ac.id/berita-fakultas/page/16/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-3/
https://www.unair.ac.id/berita-fakultas/page/16/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina-2/
https://www.unair.ac.id/berita-fakultas/page/16/,24/10/2022,COMMUNITY DEVELOPMENT (COMDEV) BEM FKM UNAIR AJAK KADER DESA BINAAN KUNJUNGI KAMPUNG HIJAU PERTAMINA,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-community-development-comdev-bem-fkm-unair-ajak-kader-desa-binaan-kunjungi-kampung-hijau-pertamina/
https://www.unair.ac.id/berita-fakultas/page/16/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash-7/
https://www.unair.ac.id/berita-fakultas/page/16/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash-6/
https://www.unair.ac.id/berita-fakultas/page/17/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash-5/
https://www.unair.ac.id/berita-fakultas/page/17/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash-4/
https://www.unair.ac.id/berita-fakultas/page/17/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash-3/
https://www.unair.ac.id/berita-fakultas/page/17/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash-2/
https://www.unair.ac.id/berita-fakultas/page/17/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash/
https://www.unair.ac.id/berita-fakultas/page/17/,24/10/2022,Dukung ODF di Surabaya FKM Unair Bekerjasama dengan Wahana Visi Indonesia adakan Diseminasi Hasil Penelitian dan FGD Komite WASH,https://www.unair.ac.id/post_fetcher/fakultas-kesehatan-masyarakat-dukung-odf-di-surabaya-fkm-unair-bekerjasama-dengan-wahana-visi-indonesia-adakan-diseminasi-hasil-penelitian-dan-fgd-komite-wash/
https://www.unair.ac.id/berita-fakultas/page/18/,24/10/2022,Departemen Neurologi FK Unair adakan Pengmas Cegah Stroke dengan Edukasi dan Pemeriksaan di Puskesmas Mojo,https://www.unair.ac.id/post_fetcher/fakultas-kedokteran-departemen-neurologi-fk-unair-adakan-pengmas-cegah-stroke-dengan-edukasi-dan-pemeriksaan-di-puskesmas-mojo/
https://www.unair.ac.id/berita-fakultas/page/18/,24/10/2022,"Atasi Stunting, Guru Besar FK UNAIR Turun Langsung di Puskesmas Arosbaya",https://www.unair.ac.id/post_fetcher/fakultas-kedokteran-atasi-stunting-guru-besar-fk-unair-turun-langsung-di-puskesmas-arosbaya/
https://www.unair.ac.id/berita-fakultas/page/18/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia-7/
https://www.unair.ac.id/berita-fakultas/page/18/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia-6/
https://www.unair.ac.id/berita-fakultas/page/18/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia-5/
https://www.unair.ac.id/berita-fakultas/page/18/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia-4/
https://www.unair.ac.id/berita-fakultas/page/19/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia-3/
https://www.unair.ac.id/berita-fakultas/page/19/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia-2/
https://www.unair.ac.id/berita-fakultas/page/19/,24/10/2022,UNAIR Law’s Professors Present Their Research on the Impact of Technology on the Development of Legal Education in Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-unair-laws-professors-present-their-research-on-the-impact-of-technology-on-the-development-of-legal-education-in-indonesia/
https://www.unair.ac.id/berita-fakultas/page/19/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university-7/
https://www.unair.ac.id/berita-fakultas/page/19/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university-6/
https://www.unair.ac.id/berita-fakultas/page/19/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university-5/
https://www.unair.ac.id/berita-fakultas/page/20/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university-4/
https://www.unair.ac.id/berita-fakultas/page/20/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university-3/
https://www.unair.ac.id/berita-fakultas/page/20/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university-2/
https://www.unair.ac.id/berita-fakultas/page/20/,24/10/2022,BKS Meeting of PTN in Eastern Indonesia: Agreeing on MBKM Curriculum Manual and Internship Plan Programs at Each University,https://www.unair.ac.id/post_fetcher/fakultas-hukum-bks-meeting-of-ptn-in-eastern-indonesia-agreeing-on-mbkm-curriculum-manual-and-internship-plan-programs-at-each-university/
https://www.unair.ac.id/berita-fakultas/page/20/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia-7/
https://www.unair.ac.id/berita-fakultas/page/20/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia-6/
https://www.unair.ac.id/berita-fakultas/page/21/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia-5/
https://www.unair.ac.id/berita-fakultas/page/21/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia-4/
https://www.unair.ac.id/berita-fakultas/page/21/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia-3/
https://www.unair.ac.id/berita-fakultas/page/21/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia-2/
https://www.unair.ac.id/berita-fakultas/page/21/,24/10/2022,Dua Guru Besar FH UNAIR Presentasikan Penelitian terkait Dampak Teknologi terhadap Perkembangan Pendidikan Hukum di Indonesia,https://www.unair.ac.id/post_fetcher/fakultas-hukum-dua-guru-besar-fh-unair-presentasikan-penelitian-terkait-dampak-teknologi-terhadap-perkembangan-pendidikan-hukum-di-indonesia/
https://www.unair.ac.id/berita-fakultas/page/21/,24/10/2022,Pertemuan BKS FH PTN Se-Indonesia Timur: Sepakati Panduan Kurikulum MBKM dan Rencanakan Program Magang di Masing-Masing Universitas,https://www.unair.ac.id/post_fetcher/fakultas-hukum-pertemuan-bks-fh-ptn-se-indonesia-timur-sepakati-panduan-kurikulum-mbkm-dan-rencanakan-program-magang-di-masing-masing-universitas-7/
